/home/chkkar002/envs/diffstg/lib64/python3.9/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
[I 2026-08-17 15:18:36,442] A new study created in RDB with name: agcrn_tuning_RV
/scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/lib/dataloader.py:80: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /pytorch/torch/csrc/tensor/python_tensor.cpp:78.)
  X, Y = TensorFloat(X), TensorFloat(Y)
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/chkkar002/.netrc.
2026-08-18 19:31: Train Epoch 1: 920/1641 Loss: 0.353888
2026-08-18 19:31: Train Epoch 1: 940/1641 Loss: 0.381341
2026-08-18 19:31: Train Epoch 1: 960/1641 Loss: 0.388796
2026-08-18 19:31: Train Epoch 1: 980/1641 Loss: 0.385138
2026-08-18 19:31: Train Epoch 1: 1000/1641 Loss: 0.392389
2026-08-18 19:31: Train Epoch 1: 1020/1641 Loss: 0.372765
2026-08-18 19:31: Train Epoch 1: 1040/1641 Loss: 0.364834
2026-08-18 19:32: Train Epoch 1: 1060/1641 Loss: 0.389402
2026-08-18 19:32: Train Epoch 1: 1080/1641 Loss: 0.379299
2026-08-18 19:32: Train Epoch 1: 1100/1641 Loss: 0.358476
2026-08-18 19:32: Train Epoch 1: 1120/1641 Loss: 0.376373
2026-08-18 19:32: Train Epoch 1: 1140/1641 Loss: 0.377405
2026-08-18 19:32: Train Epoch 1: 1160/1641 Loss: 0.402340
2026-08-18 19:32: Train Epoch 1: 1180/1641 Loss: 0.389895
2026-08-18 19:32: Train Epoch 1: 1200/1641 Loss: 0.345653
2026-08-18 19:32: Train Epoch 1: 1220/1641 Loss: 0.379284
2026-08-18 19:32: Train Epoch 1: 1240/1641 Loss: 0.374566
2026-08-18 19:32: Train Epoch 1: 1260/1641 Loss: 0.356757
2026-08-18 19:32: Train Epoch 1: 1280/1641 Loss: 0.354968
2026-08-18 19:32: Train Epoch 1: 1300/1641 Loss: 0.368707
2026-08-18 19:32: Train Epoch 1: 1320/1641 Loss: 0.366163
2026-08-18 19:32: Train Epoch 1: 1340/1641 Loss: 0.373035
2026-08-18 19:32: Train Epoch 1: 1360/1641 Loss: 0.358725
2026-08-18 19:32: Train Epoch 1: 1380/1641 Loss: 0.379934
2026-08-18 19:32: Train Epoch 1: 1400/1641 Loss: 0.367775
2026-08-18 19:32: Train Epoch 1: 1420/1641 Loss: 0.373766
2026-08-18 19:32: Train Epoch 1: 1440/1641 Loss: 0.332931
2026-08-18 19:32: Train Epoch 1: 1460/1641 Loss: 0.361136
2026-08-18 19:32: Train Epoch 1: 1480/1641 Loss: 0.351144
2026-08-18 19:33: Train Epoch 1: 1500/1641 Loss: 0.352306
2026-08-18 19:33: Train Epoch 1: 1520/1641 Loss: 0.355268
2026-08-18 19:33: Train Epoch 1: 1540/1641 Loss: 0.349557
2026-08-18 19:33: Train Epoch 1: 1560/1641 Loss: 0.351165
2026-08-18 19:33: Train Epoch 1: 1580/1641 Loss: 0.322510
2026-08-18 19:33: Train Epoch 1: 1600/1641 Loss: 0.358638
2026-08-18 19:33: Train Epoch 1: 1620/1641 Loss: 0.340448
2026-08-18 19:33: Train Epoch 1: 1640/1641 Loss: 0.332947
2026-08-18 19:33: **********Train Epoch 1: averaged Loss: 0.456214, tf_ratio: 1.000000
2026-08-18 19:33: **********Val Epoch 1: average Loss: 0.345629
2026-08-18 19:33: *********************************Current best model saved!
2026-08-18 19:33: Train Epoch 2: 0/1641 Loss: 0.337480
2026-08-18 19:33: Train Epoch 2: 20/1641 Loss: 0.355681
2026-08-18 19:33: Train Epoch 2: 40/1641 Loss: 0.366546
2026-08-18 19:33: Train Epoch 2: 60/1641 Loss: 0.352503
2026-08-18 19:33: Train Epoch 2: 80/1641 Loss: 0.372732
2026-08-18 19:33: Train Epoch 2: 100/1641 Loss: 0.372956
2026-08-18 19:33: Train Epoch 2: 120/1641 Loss: 0.358015
2026-08-18 19:34: Train Epoch 2: 140/1641 Loss: 0.356603
2026-08-18 19:34: Train Epoch 2: 160/1641 Loss: 0.369500
2026-08-18 19:34: Train Epoch 2: 180/1641 Loss: 0.343017
2026-08-18 19:34: Train Epoch 2: 200/1641 Loss: 0.329554
2026-08-18 19:34: Train Epoch 2: 220/1641 Loss: 0.348745
2026-08-18 19:34: Train Epoch 2: 240/1641 Loss: 0.358480
2026-08-18 19:34: Train Epoch 2: 260/1641 Loss: 0.318658
2026-08-18 19:34: Train Epoch 2: 280/1641 Loss: 0.313667
2026-08-18 19:34: Train Epoch 2: 300/1641 Loss: 0.361234
2026-08-18 19:34: Train Epoch 2: 320/1641 Loss: 0.379742
2026-08-18 19:34: Train Epoch 2: 340/1641 Loss: 0.311092
2026-08-18 19:34: Train Epoch 2: 360/1641 Loss: 0.339479
2026-08-18 19:34: Train Epoch 2: 380/1641 Loss: 0.365475
2026-08-18 19:34: Train Epoch 2: 400/1641 Loss: 0.325840
2026-08-18 19:34: Train Epoch 2: 420/1641 Loss: 0.350195
2026-08-18 19:34: Train Epoch 2: 440/1641 Loss: 0.320127
2026-08-18 19:34: Train Epoch 2: 460/1641 Loss: 0.341365
2026-08-18 19:34: Train Epoch 2: 480/1641 Loss: 0.374507
2026-08-18 19:34: Train Epoch 2: 500/1641 Loss: 0.340785
2026-08-18 19:34: Train Epoch 2: 520/1641 Loss: 0.332914
2026-08-18 19:34: Train Epoch 2: 540/1641 Loss: 0.340017
2026-08-18 19:34: Train Epoch 2: 560/1641 Loss: 0.331459
2026-08-18 19:34: Train Epoch 2: 580/1641 Loss: 0.370803
2026-08-18 19:35: Train Epoch 2: 600/1641 Loss: 0.341867
2026-08-18 19:35: Train Epoch 2: 620/1641 Loss: 0.341324
2026-08-18 19:35: Train Epoch 2: 640/1641 Loss: 0.330666
2026-08-18 19:35: Train Epoch 2: 660/1641 Loss: 0.337233
2026-08-18 19:35: Train Epoch 2: 680/1641 Loss: 0.332203
2026-08-18 19:35: Train Epoch 2: 700/1641 Loss: 0.344066
2026-08-18 19:35: Train Epoch 2: 720/1641 Loss: 0.332946
2026-08-18 19:35: Train Epoch 2: 740/1641 Loss: 0.343816
2026-08-18 19:35: Train Epoch 2: 760/1641 Loss: 0.360707
2026-08-18 19:35: Train Epoch 2: 780/1641 Loss: 0.347508
2026-08-18 19:35: Train Epoch 2: 800/1641 Loss: 0.358320
2026-08-18 19:35: Train Epoch 2: 820/1641 Loss: 0.361646
2026-08-18 19:35: Train Epoch 2: 840/1641 Loss: 0.316673
2026-08-18 19:35: Train Epoch 2: 860/1641 Loss: 0.328127
2026-08-18 19:35: Train Epoch 2: 880/1641 Loss: 0.345851
2026-08-18 19:35: Train Epoch 2: 900/1641 Loss: 0.310112
2026-08-18 19:35: Train Epoch 2: 920/1641 Loss: 0.317068
2026-08-18 19:35: Train Epoch 2: 940/1641 Loss: 0.322640
2026-08-18 19:35: Train Epoch 2: 960/1641 Loss: 0.343816
2026-08-18 19:35: Train Epoch 2: 980/1641 Loss: 0.330339
2026-08-18 19:35: Train Epoch 2: 1000/1641 Loss: 0.322029
2026-08-18 19:35: Train Epoch 2: 1020/1641 Loss: 0.314375
2026-08-18 19:36: Train Epoch 2: 1040/1641 Loss: 0.335121
2026-08-18 19:36: Train Epoch 2: 1060/1641 Loss: 0.365008
2026-08-18 19:36: Train Epoch 2: 1080/1641 Loss: 0.323474
2026-08-18 19:36: Train Epoch 2: 1100/1641 Loss: 0.367276
2026-08-18 19:36: Train Epoch 2: 1120/1641 Loss: 0.340355
2026-08-18 19:36: Train Epoch 2: 1140/1641 Loss: 0.322448
2026-08-18 19:36: Train Epoch 2: 1160/1641 Loss: 0.338675
2026-08-18 19:36: Train Epoch 2: 1180/1641 Loss: 0.332832
2026-08-18 19:36: Train Epoch 2: 1200/1641 Loss: 0.328675
2026-08-18 19:36: Train Epoch 2: 1220/1641 Loss: 0.330432
2026-08-18 19:36: Train Epoch 2: 1240/1641 Loss: 0.344858
2026-08-18 19:36: Train Epoch 2: 1260/1641 Loss: 0.327828
2026-08-18 19:36: Train Epoch 2: 1280/1641 Loss: 0.309790
2026-08-18 19:36: Train Epoch 2: 1300/1641 Loss: 0.334029
2026-08-18 19:36: Train Epoch 2: 1320/1641 Loss: 0.329001
2026-08-18 19:36: Train Epoch 2: 1340/1641 Loss: 0.330377
2026-08-18 19:36: Train Epoch 2: 1360/1641 Loss: 0.327408
2026-08-18 19:36: Train Epoch 2: 1380/1641 Loss: 0.341563
2026-08-18 19:36: Train Epoch 2: 1400/1641 Loss: 0.339650
2026-08-18 19:36: Train Epoch 2: 1420/1641 Loss: 0.343706
2026-08-18 19:36: Train Epoch 2: 1440/1641 Loss: 0.316500
2026-08-18 19:36: Train Epoch 2: 1460/1641 Loss: 0.358704
2026-08-18 19:36: Train Epoch 2: 1480/1641 Loss: 0.337860
2026-08-18 19:37: Train Epoch 2: 1500/1641 Loss: 0.334986
2026-08-18 19:37: Train Epoch 2: 1520/1641 Loss: 0.335644
2026-08-18 19:37: Train Epoch 2: 1540/1641 Loss: 0.313350
2026-08-18 19:37: Train Epoch 2: 1560/1641 Loss: 0.327072
2026-08-18 19:37: Train Epoch 2: 1580/1641 Loss: 0.331678
2026-08-18 19:37: Train Epoch 2: 1600/1641 Loss: 0.319385
2026-08-18 19:37: Train Epoch 2: 1620/1641 Loss: 0.336726
2026-08-18 19:37: Train Epoch 2: 1640/1641 Loss: 0.336820
2026-08-18 19:37: **********Train Epoch 2: averaged Loss: 0.340281, tf_ratio: 1.000000
2026-08-18 19:37: **********Val Epoch 2: average Loss: 0.331667
2026-08-18 19:37: *********************************Current best model saved!
2026-08-18 19:37: Train Epoch 3: 0/1641 Loss: 0.319191
2026-08-18 19:37: Train Epoch 3: 20/1641 Loss: 0.333252
2026-08-18 19:37: Train Epoch 3: 40/1641 Loss: 0.326743
2026-08-18 19:37: Train Epoch 3: 60/1641 Loss: 0.340908
2026-08-18 19:37: Train Epoch 3: 80/1641 Loss: 0.347122
2026-08-18 19:37: Train Epoch 3: 100/1641 Loss: 0.338521
2026-08-18 19:37: Train Epoch 3: 120/1641 Loss: 0.309842
2026-08-18 19:37: Train Epoch 3: 140/1641 Loss: 0.302226
2026-08-18 19:38: Train Epoch 3: 160/1641 Loss: 0.320145
2026-08-18 19:38: Train Epoch 3: 180/1641 Loss: 0.321474
2026-08-18 19:38: Train Epoch 3: 200/1641 Loss: 0.318651
2026-08-18 19:38: Train Epoch 3: 220/1641 Loss: 0.313906
2026-08-18 19:38: Train Epoch 3: 240/1641 Loss: 0.332225
2026-08-18 19:38: Train Epoch 3: 260/1641 Loss: 0.326411
2026-08-18 19:38: Train Epoch 3: 280/1641 Loss: 0.324218
2026-08-18 19:38: Train Epoch 3: 300/1641 Loss: 0.312902
2026-08-18 19:38: Train Epoch 3: 320/1641 Loss: 0.322808
2026-08-18 19:38: Train Epoch 3: 340/1641 Loss: 0.349829
2026-08-18 19:38: Train Epoch 3: 360/1641 Loss: 0.316834
2026-08-18 19:38: Train Epoch 3: 380/1641 Loss: 0.340124
2026-08-18 19:38: Train Epoch 3: 400/1641 Loss: 0.355923
2026-08-18 19:38: Train Epoch 3: 420/1641 Loss: 0.328131
2026-08-18 19:38: Train Epoch 3: 440/1641 Loss: 0.332704
2026-08-18 19:38: Train Epoch 3: 460/1641 Loss: 0.320987
2026-08-18 19:38: Train Epoch 3: 480/1641 Loss: 0.342041
2026-08-18 19:38: Train Epoch 3: 500/1641 Loss: 0.301104
2026-08-18 19:38: Train Epoch 3: 520/1641 Loss: 0.324724
2026-08-18 19:38: Train Epoch 3: 540/1641 Loss: 0.324160
2026-08-18 19:38: Train Epoch 3: 560/1641 Loss: 0.316418
2026-08-18 19:38: Train Epoch 3: 580/1641 Loss: 0.316085
2026-08-18 19:39: Train Epoch 3: 600/1641 Loss: 0.309886
2026-08-18 19:39: Train Epoch 3: 620/1641 Loss: 0.318118
2026-08-18 19:39: Train Epoch 3: 640/1641 Loss: 0.336942
2026-08-18 19:39: Train Epoch 3: 660/1641 Loss: 0.345303
2026-08-18 19:39: Train Epoch 3: 680/1641 Loss: 0.319709
2026-08-18 19:39: Train Epoch 3: 700/1641 Loss: 0.319789
2026-08-18 19:39: Train Epoch 3: 720/1641 Loss: 0.362893
2026-08-18 19:39: Train Epoch 3: 740/1641 Loss: 0.334856
2026-08-18 19:39: Train Epoch 3: 760/1641 Loss: 0.326557
2026-08-18 19:39: Train Epoch 3: 780/1641 Loss: 0.331035
2026-08-18 19:39: Train Epoch 3: 800/1641 Loss: 0.322024
2026-08-18 19:39: Train Epoch 3: 820/1641 Loss: 0.339435
2026-08-18 19:39: Train Epoch 3: 840/1641 Loss: 0.329214
2026-08-18 19:39: Train Epoch 3: 860/1641 Loss: 0.325322
2026-08-18 19:39: Train Epoch 3: 880/1641 Loss: 0.321140
2026-08-18 19:39: Train Epoch 3: 900/1641 Loss: 0.309415
2026-08-18 19:39: Train Epoch 3: 920/1641 Loss: 0.320195
2026-08-18 19:39: Train Epoch 3: 940/1641 Loss: 0.331587
2026-08-18 19:39: Train Epoch 3: 960/1641 Loss: 0.356733
2026-08-18 19:39: Train Epoch 3: 980/1641 Loss: 0.365352
2026-08-18 19:39: Train Epoch 3: 1000/1641 Loss: 0.315411
2026-08-18 19:39: Train Epoch 3: 1020/1641 Loss: 0.308424
2026-08-18 19:40: Train Epoch 3: 1040/1641 Loss: 0.336548
2026-08-18 19:40: Train Epoch 3: 1060/1641 Loss: 0.302640
2026-08-18 19:40: Train Epoch 3: 1080/1641 Loss: 0.339888
2026-08-18 19:40: Train Epoch 3: 1100/1641 Loss: 0.330708
2026-08-18 19:40: Train Epoch 3: 1120/1641 Loss: 0.335033
2026-08-18 19:40: Train Epoch 3: 1140/1641 Loss: 0.335951
2026-08-18 19:40: Train Epoch 3: 1160/1641 Loss: 0.337278
2026-08-18 19:40: Train Epoch 3: 1180/1641 Loss: 0.316477
2026-08-18 19:40: Train Epoch 3: 1200/1641 Loss: 0.350233
2026-08-18 19:40: Train Epoch 3: 1220/1641 Loss: 0.309037
2026-08-18 19:40: Train Epoch 3: 1240/1641 Loss: 0.304429
2026-08-18 19:40: Train Epoch 3: 1260/1641 Loss: 0.327182
2026-08-18 19:40: Train Epoch 3: 1280/1641 Loss: 0.297690
2026-08-18 19:40: Train Epoch 3: 1300/1641 Loss: 0.337464
2026-08-18 19:40: Train Epoch 3: 1320/1641 Loss: 0.313730
2026-08-18 19:40: Train Epoch 3: 1340/1641 Loss: 0.324835
2026-08-18 19:40: Train Epoch 3: 1360/1641 Loss: 0.305680
2026-08-18 19:40: Train Epoch 3: 1380/1641 Loss: 0.323560
2026-08-18 19:40: Train Epoch 3: 1400/1641 Loss: 0.316778
2026-08-18 19:40: Train Epoch 3: 1420/1641 Loss: 0.314288
2026-08-18 19:40: Train Epoch 3: 1440/1641 Loss: 0.309721
2026-08-18 19:40: Train Epoch 3: 1460/1641 Loss: 0.313190
2026-08-18 19:40: Train Epoch 3: 1480/1641 Loss: 0.344146
2026-08-18 19:41: Train Epoch 3: 1500/1641 Loss: 0.349937
2026-08-18 19:41: Train Epoch 3: 1520/1641 Loss: 0.312530
2026-08-18 19:41: Train Epoch 3: 1540/1641 Loss: 0.317224
2026-08-18 19:41: Train Epoch 3: 1560/1641 Loss: 0.311248
2026-08-18 19:41: Train Epoch 3: 1580/1641 Loss: 0.319205
2026-08-18 19:41: Train Epoch 3: 1600/1641 Loss: 0.353862
2026-08-18 19:41: Train Epoch 3: 1620/1641 Loss: 0.353484
2026-08-18 19:41: Train Epoch 3: 1640/1641 Loss: 0.336263
2026-08-18 19:41: **********Train Epoch 3: averaged Loss: 0.326776, tf_ratio: 1.000000
2026-08-18 19:41: **********Val Epoch 3: average Loss: 0.320021
2026-08-18 19:41: *********************************Current best model saved!
2026-08-18 19:41: Train Epoch 4: 0/1641 Loss: 0.299125
2026-08-18 19:41: Train Epoch 4: 20/1641 Loss: 0.328013
2026-08-18 19:41: Train Epoch 4: 40/1641 Loss: 0.307732
2026-08-18 19:41: Train Epoch 4: 60/1641 Loss: 0.335895
2026-08-18 19:41: Train Epoch 4: 80/1641 Loss: 0.312814
2026-08-18 19:41: Train Epoch 4: 100/1641 Loss: 0.331895
2026-08-18 19:41: Train Epoch 4: 120/1641 Loss: 0.305771
2026-08-18 19:42: Train Epoch 4: 140/1641 Loss: 0.327099
2026-08-18 19:42: Train Epoch 4: 160/1641 Loss: 0.313970
2026-08-18 19:42: Train Epoch 4: 180/1641 Loss: 0.336830
2026-08-18 19:42: Train Epoch 4: 200/1641 Loss: 0.314936
2026-08-18 19:42: Train Epoch 4: 220/1641 Loss: 0.312848
2026-08-18 19:42: Train Epoch 4: 240/1641 Loss: 0.324613
2026-08-18 19:42: Train Epoch 4: 260/1641 Loss: 0.297178
2026-08-18 19:42: Train Epoch 4: 280/1641 Loss: 0.346664
2026-08-18 19:42: Train Epoch 4: 300/1641 Loss: 0.322847
2026-08-18 19:42: Train Epoch 4: 320/1641 Loss: 0.326168
2026-08-18 19:42: Train Epoch 4: 340/1641 Loss: 0.292092
2026-08-18 19:42: Train Epoch 4: 360/1641 Loss: 0.316406
2026-08-18 19:42: Train Epoch 4: 380/1641 Loss: 0.315953
2026-08-18 19:42: Train Epoch 4: 400/1641 Loss: 0.308675
2026-08-18 19:42: Train Epoch 4: 420/1641 Loss: 0.327312
2026-08-18 19:42: Train Epoch 4: 440/1641 Loss: 0.334192
2026-08-18 19:42: Train Epoch 4: 460/1641 Loss: 0.346928
2026-08-18 19:42: Train Epoch 4: 480/1641 Loss: 0.343107
2026-08-18 19:42: Train Epoch 4: 500/1641 Loss: 0.320144
2026-08-18 19:42: Train Epoch 4: 520/1641 Loss: 0.307636
2026-08-18 19:42: Train Epoch 4: 540/1641 Loss: 0.314238
2026-08-18 19:42: Train Epoch 4: 560/1641 Loss: 0.307154
2026-08-18 19:42: Train Epoch 4: 580/1641 Loss: 0.299533
2026-08-18 19:43: Train Epoch 4: 600/1641 Loss: 0.318041
2026-08-18 19:43: Train Epoch 4: 620/1641 Loss: 0.338528
2026-08-18 19:43: Train Epoch 4: 640/1641 Loss: 0.318934
2026-08-18 19:43: Train Epoch 4: 660/1641 Loss: 0.320078
2026-08-18 19:43: Train Epoch 4: 680/1641 Loss: 0.312268
2026-08-18 19:43: Train Epoch 4: 700/1641 Loss: 0.329565
2026-08-18 19:43: Train Epoch 4: 720/1641 Loss: 0.333422
2026-08-18 19:43: Train Epoch 4: 740/1641 Loss: 0.325806
2026-08-18 19:43: Train Epoch 4: 760/1641 Loss: 0.311791
2026-08-18 19:43: Train Epoch 4: 780/1641 Loss: 0.317974
2026-08-18 19:43: Train Epoch 4: 800/1641 Loss: 0.324405
2026-08-18 19:43: Train Epoch 4: 820/1641 Loss: 0.314376
2026-08-18 19:43: Train Epoch 4: 840/1641 Loss: 0.334049
2026-08-18 19:43: Train Epoch 4: 860/1641 Loss: 0.307154
2026-08-18 19:43: Train Epoch 4: 880/1641 Loss: 0.295433
2026-08-18 19:43: Train Epoch 4: 900/1641 Loss: 0.345794
2026-08-18 19:43: Train Epoch 4: 920/1641 Loss: 0.341824
2026-08-18 19:43: Train Epoch 4: 940/1641 Loss: 0.312592
2026-08-18 19:43: Train Epoch 4: 960/1641 Loss: 0.302978
2026-08-18 19:43: Train Epoch 4: 980/1641 Loss: 0.308730
2026-08-18 19:43: Train Epoch 4: 1000/1641 Loss: 0.297532
2026-08-18 19:43: Train Epoch 4: 1020/1641 Loss: 0.297166
2026-08-18 19:43: Train Epoch 4: 1040/1641 Loss: 0.312622
2026-08-18 19:44: Train Epoch 4: 1060/1641 Loss: 0.306767
2026-08-18 19:44: Train Epoch 4: 1080/1641 Loss: 0.300749
2026-08-18 19:44: Train Epoch 4: 1100/1641 Loss: 0.307118
2026-08-18 19:44: Train Epoch 4: 1120/1641 Loss: 0.313007
2026-08-18 19:44: Train Epoch 4: 1140/1641 Loss: 0.332643
2026-08-18 19:44: Train Epoch 4: 1160/1641 Loss: 0.307464
2026-08-18 19:44: Train Epoch 4: 1180/1641 Loss: 0.287666
2026-08-18 19:44: Train Epoch 4: 1200/1641 Loss: 0.302278
2026-08-18 19:44: Train Epoch 4: 1220/1641 Loss: 0.327100
2026-08-18 19:44: Train Epoch 4: 1240/1641 Loss: 0.311303
2026-08-18 19:44: Train Epoch 4: 1260/1641 Loss: 0.305056
2026-08-18 19:44: Train Epoch 4: 1280/1641 Loss: 0.311762
2026-08-18 19:44: Train Epoch 4: 1300/1641 Loss: 0.297457
2026-08-18 19:44: Train Epoch 4: 1320/1641 Loss: 0.316205
2026-08-18 19:44: Train Epoch 4: 1340/1641 Loss: 0.287883
2026-08-18 19:44: Train Epoch 4: 1360/1641 Loss: 0.311266
2026-08-18 19:44: Train Epoch 4: 1380/1641 Loss: 0.318731
2026-08-18 19:44: Train Epoch 4: 1400/1641 Loss: 0.311315
2026-08-18 19:44: Train Epoch 4: 1420/1641 Loss: 0.334272
2026-08-18 19:44: Train Epoch 4: 1440/1641 Loss: 0.312307
2026-08-18 19:44: Train Epoch 4: 1460/1641 Loss: 0.318818
2026-08-18 19:44: Train Epoch 4: 1480/1641 Loss: 0.325127
2026-08-18 19:45: Train Epoch 4: 1500/1641 Loss: 0.337272
2026-08-18 19:45: Train Epoch 4: 1520/1641 Loss: 0.294989
2026-08-18 19:45: Train Epoch 4: 1540/1641 Loss: 0.351630
2026-08-18 19:45: Train Epoch 4: 1560/1641 Loss: 0.312084
2026-08-18 19:45: Train Epoch 4: 1580/1641 Loss: 0.359161
2026-08-18 19:45: Train Epoch 4: 1600/1641 Loss: 0.316792
2026-08-18 19:45: Train Epoch 4: 1620/1641 Loss: 0.297921
2026-08-18 19:45: Train Epoch 4: 1640/1641 Loss: 0.329742
2026-08-18 19:45: **********Train Epoch 4: averaged Loss: 0.318606, tf_ratio: 1.000000
2026-08-18 19:45: **********Val Epoch 4: average Loss: 0.315415
2026-08-18 19:45: *********************************Current best model saved!
2026-08-18 19:45: Train Epoch 5: 0/1641 Loss: 0.310079
2026-08-18 19:45: Train Epoch 5: 20/1641 Loss: 0.290803
2026-08-18 19:45: Train Epoch 5: 40/1641 Loss: 0.312314
2026-08-18 19:45: Train Epoch 5: 60/1641 Loss: 0.306830
2026-08-18 19:45: Train Epoch 5: 80/1641 Loss: 0.303516
2026-08-18 19:45: Train Epoch 5: 100/1641 Loss: 0.306237
2026-08-18 19:45: Train Epoch 5: 120/1641 Loss: 0.294443
2026-08-18 19:45: Train Epoch 5: 140/1641 Loss: 0.331548
2026-08-18 19:46: Train Epoch 5: 160/1641 Loss: 0.348754
2026-08-18 19:46: Train Epoch 5: 180/1641 Loss: 0.304718
2026-08-18 19:46: Train Epoch 5: 200/1641 Loss: 0.303255
2026-08-18 19:46: Train Epoch 5: 220/1641 Loss: 0.316213
2026-08-18 19:46: Train Epoch 5: 240/1641 Loss: 0.327042
2026-08-18 19:46: Train Epoch 5: 260/1641 Loss: 0.321242
2026-08-18 19:46: Train Epoch 5: 280/1641 Loss: 0.333886
2026-08-18 19:46: Train Epoch 5: 300/1641 Loss: 0.280475
2026-08-18 19:46: Train Epoch 5: 320/1641 Loss: 0.283401
2026-08-18 19:46: Train Epoch 5: 340/1641 Loss: 0.310885
2026-08-18 19:46: Train Epoch 5: 360/1641 Loss: 0.315510
2026-08-18 19:46: Train Epoch 5: 380/1641 Loss: 0.323691
2026-08-18 19:46: Train Epoch 5: 400/1641 Loss: 0.321746
2026-08-18 19:46: Train Epoch 5: 420/1641 Loss: 0.324999
2026-08-18 19:46: Train Epoch 5: 440/1641 Loss: 0.334822
2026-08-18 19:46: Train Epoch 5: 460/1641 Loss: 0.327680
2026-08-18 19:46: Train Epoch 5: 480/1641 Loss: 0.303815
2026-08-18 19:46: Train Epoch 5: 500/1641 Loss: 0.292415
2026-08-18 19:46: Train Epoch 5: 520/1641 Loss: 0.301989
2026-08-18 19:46: Train Epoch 5: 540/1641 Loss: 0.289168
2026-08-18 19:46: Train Epoch 5: 560/1641 Loss: 0.301746
2026-08-18 19:46: Train Epoch 5: 580/1641 Loss: 0.272943
2026-08-18 19:47: Train Epoch 5: 600/1641 Loss: 0.319711
2026-08-18 19:47: Train Epoch 5: 620/1641 Loss: 0.320184
2026-08-18 19:47: Train Epoch 5: 640/1641 Loss: 0.309247
2026-08-18 19:47: Train Epoch 5: 660/1641 Loss: 0.293797
2026-08-18 19:47: Train Epoch 5: 680/1641 Loss: 0.300453
2026-08-18 19:47: Train Epoch 5: 700/1641 Loss: 0.302983
2026-08-18 19:47: Train Epoch 5: 720/1641 Loss: 0.296265
2026-08-18 19:47: Train Epoch 5: 740/1641 Loss: 0.298636
2026-08-18 19:47: Train Epoch 5: 760/1641 Loss: 0.324048
2026-08-18 19:47: Train Epoch 5: 780/1641 Loss: 0.308129
2026-08-18 19:47: Train Epoch 5: 800/1641 Loss: 0.333890
2026-08-18 19:47: Train Epoch 5: 820/1641 Loss: 0.304682
2026-08-18 19:47: Train Epoch 5: 840/1641 Loss: 0.311163
2026-08-18 19:47: Train Epoch 5: 860/1641 Loss: 0.319526
2026-08-18 19:47: Train Epoch 5: 880/1641 Loss: 0.297124
2026-08-18 19:47: Train Epoch 5: 900/1641 Loss: 0.317672
2026-08-18 19:47: Train Epoch 5: 920/1641 Loss: 0.314255
2026-08-18 19:47: Train Epoch 5: 940/1641 Loss: 0.325089
2026-08-18 19:47: Train Epoch 5: 960/1641 Loss: 0.315738
2026-08-18 19:47: Train Epoch 5: 980/1641 Loss: 0.288631
2026-08-18 19:47: Train Epoch 5: 1000/1641 Loss: 0.310038
2026-08-18 19:47: Train Epoch 5: 1020/1641 Loss: 0.301982
2026-08-18 19:47: Train Epoch 5: 1040/1641 Loss: 0.320527
2026-08-18 19:48: Train Epoch 5: 1060/1641 Loss: 0.302914
2026-08-18 19:48: Train Epoch 5: 1080/1641 Loss: 0.318705
2026-08-18 19:48: Train Epoch 5: 1100/1641 Loss: 0.327509
2026-08-18 19:48: Train Epoch 5: 1120/1641 Loss: 0.321534
2026-08-18 19:48: Train Epoch 5: 1140/1641 Loss: 0.318855
2026-08-18 19:48: Train Epoch 5: 1160/1641 Loss: 0.297476
2026-08-18 19:48: Train Epoch 5: 1180/1641 Loss: 0.318428
2026-08-18 19:48: Train Epoch 5: 1200/1641 Loss: 0.311586
2026-08-18 19:48: Train Epoch 5: 1220/1641 Loss: 0.322608
2026-08-18 19:48: Train Epoch 5: 1240/1641 Loss: 0.272570
2026-08-18 19:48: Train Epoch 5: 1260/1641 Loss: 0.306222
2026-08-18 19:48: Train Epoch 5: 1280/1641 Loss: 0.319905
2026-08-18 19:48: Train Epoch 5: 1300/1641 Loss: 0.329334
2026-08-18 19:48: Train Epoch 5: 1320/1641 Loss: 0.322009
2026-08-18 19:48: Train Epoch 5: 1340/1641 Loss: 0.322750
2026-08-18 19:48: Train Epoch 5: 1360/1641 Loss: 0.320403
2026-08-18 19:48: Train Epoch 5: 1380/1641 Loss: 0.335047
2026-08-18 19:48: Train Epoch 5: 1400/1641 Loss: 0.278348
2026-08-18 19:48: Train Epoch 5: 1420/1641 Loss: 0.322629
2026-08-18 19:48: Train Epoch 5: 1440/1641 Loss: 0.319216
2026-08-18 19:48: Train Epoch 5: 1460/1641 Loss: 0.342216
2026-08-18 19:48: Train Epoch 5: 1480/1641 Loss: 0.301856
2026-08-18 19:49: Train Epoch 5: 1500/1641 Loss: 0.335010
2026-08-18 19:49: Train Epoch 5: 1520/1641 Loss: 0.338695
